zone_id,hour_of_day,day_of_week,is_weekend,is_raining,base_zone_demand,prev_hour_orders,actual_orders
marathahalli,15,3,0,0,14,10,11
hsr_layout,15,3,0,0,13,10,8
jp_nagar,15,3,0,0,11,10,10
electronic_city,15,3,0,0,10,6,6
hebbal,15,3,0,0,9,6,3
koramangala,16,3,0,0,18,13,11
indiranagar,16,3,0,0,15,10,11
whitefield,16,3,0,0,12,10,6
marathahalli,16,3,0,0,14,13,11
hsr_layout,16,3,0,0,13,10,6
jp_nagar,16,3,0,0,11,10,10
electronic_city,16,3,0,0,10,7,7
hebbal,16,3,0,0,9,7,7
koramangala,17,3,0,0,18,12,11
indiranagar,17,3,0,0,15,13,11
whitefield,17,3,0,0,12,10,8
marathahalli,17,3,0,0,14,12,12
hsr_layout,17,3,0,0,13,9,8
jp_nagar,17,3,0,0,11,8,9
electronic_city,17,3,0,0,10,6,7
hebbal,17,3,0,0,9,7,6
koramangala,18,3,0,0,18,15,15
indiranagar,18,3,0,0,15,9,9
whitefield,18,3,0,0,12,9,6
marathahalli,18,3,0,0,14,9,11
hsr_layout,18,3,0,0,13,8,11
jp_nagar,18,3,0,0,11,8,9
electronic_city,18,3,0,0,10,8,7
hebbal,18,3,0,0,9,7,6
koramangala,19,3,0,0,18,32,36
indiranagar,19,3,0,0,15,32,25
whitefield,19,3,0,0,12,19,21
marathahalli,19,3,0,0,14,30,26
hsr_layout,19,3,0,0,13,28,23
jp_nagar,19,3,0,0,11,24,17
electronic_city,19,3,0,0,10,18,22
hebbal,19,3,0,0,9,17,18
koramangala,20,3,0,0,18,37,29
indiranagar,20,3,0,0,15,29,32
whitefield,20,3,0,0,12,23,23
marathahalli,20,3,0,0,14,22,28
hsr_layout,20,3,0,0,13,22,22
jp_nagar,20,3,0,0,11,20,20
electronic_city,20,3,0,0,10,17,15
hebbal,20,3,0,0,9,19,16
koramangala,21,3,0,0,18,41,31
indiranagar,21,3,0,0,15,33,30
whitefield,21,3,0,0,12,18,23
marathahalli,21,3,0,0,14,25,27
hsr_layout,21,3,0,0,13,26,27
jp_nagar,21,3,0,0,11,17,18
electronic_city,21,3,0,0,10,21,14
hebbal,21,3,0,0,9,14,15
koramangala,22,3,0,0,18,13,11
indiranagar,22,3,0,0,15,12,13
whitefield,22,3,0,0,12,10,8
marathahalli,22,3,0,0,14,10,15
hsr_layout,22,3,0,0,13,10,10
jp_nagar,22,3,0,0,11,8,9
electronic_city,22,3,0,0,10,7,5
hebbal,22,3,0,0,9,7,8
koramangala,23,3,0,0,18,13,13
indiranagar,23,3,0,0,15,10,11
whitefield,23,3,0,0,12,9,14
marathahalli,23,3,0,0,14,10,11
hsr_layout,23,3,0,0,13,10,10
jp_nagar,23,3,0,0,11,10,6
electronic_city,23,3,0,0,10,9,6
hebbal,23,3,0,0,9,6,9
koramangala,0,4,0,0,18,3,2
indiranagar,0,4,0,0,15,2,5
whitefield,0,4,0,0,12,2,3
marathahalli,0,4,0,0,14,3,2
hsr_layout,0,4,0,0,13,2,2
jp_nagar,0,4,0,0,11,2,2
electronic_city,0,4,0,0,10,1,1
hebbal,0,4,0,0,9,2,0
koramangala,1,4,0,0,18,3,1
indiranagar,1,4,0,0,15,3,2
whitefield,1,4,0,0,12,2,1
marathahalli,1,4,0,0,14,2,3
hsr_layout,1,4,0,0,13,2,2
jp_nagar,1,4,0,0,11,2,0
electronic_city,1,4,0,0,10,1,2
hebbal,1,4,0,0,9,1,1
koramangala,2,4,0,0,18,3,3
indiranagar,2,4,0,0,15,3,4
whitefield,2,4,0,0,12,2,3
marathahalli,2,4,0,0,14,3,2
hsr_layout,2,4,0,0,13,3,1
jp_nagar,2,4,0,0,11,1,0
electronic_city,2,4,0,0,10,1,1
hebbal,2,4,0,0,9,1,1
koramangala,3,4,0,0,18,4,4
indiranagar,3,4,0,0,15,3,0
whitefield,3,4,0,0,12,2,0
marathahalli,3,4,0,0,14,2,3
hsr_layout,3,4,0,0,13,2,1
jp_nagar,3,4,0,0,11,1,3
electronic_city,3,4,0,0,10,1,2
hebbal,3,4,0,0,9,1,1
koramangala,4,4,0,0,18,4,4
indiranagar,4,4,0,0,15,3,1
whitefield,4,4,0,0,12,1,2
marathahalli,4,4,0,0,14,2,1
hsr_layout,4,4,0,0,13,2,1
jp_nagar,4,4,0,0,11,2,1
electronic_city,4,4,0,0,10,2,1
hebbal,4,4,0,0,9,2,0
koramangala,5,4,0,0,18,4,4
indiranagar,5,4,0,0,15,2,0
whitefield,5,4,0,0,12,1,1
marathahalli,5,4,0,0,14,2,1
hsr_layout,5,4,0,0,13,2,4
jp_nagar,5,4,0,0,11,2,2
electronic_city,5,4,0,0,10,2,3
hebbal,5,4,0,0,9,1,0
koramangala,6,4,0,0,18,14,13
indiranagar,6,4,0,0,15,11,12
whitefield,6,4,0,0,12,8,8
marathahalli,6,4,0,0,14,10,11
hsr_layout,6,4,0,0,13,10,8
jp_nagar,6,4,0,0,11,10,9
electronic_city,6,4,0,0,10,7,11
hebbal,6,4,0,0,9,6,6
koramangala,7,4,0,0,18,21,20
indiranagar,7,4,0,0,15,17,18
whitefield,7,4,0,0,12,11,18
marathahalli,7,4,0,0,14,16,18
hsr_layout,7,4,0,0,13,13,13
jp_nagar,7,4,0,0,11,10,12
electronic_city,7,4,0,0,10,13,9
hebbal,7,4,0,0,9,10,8
koramangala,8,4,0,0,18,24,19
indiranagar,8,4,0,0,15,20,17
whitefield,8,4,0,0,12,15,12
marathahalli,8,4,0,0,14,16,17
hsr_layout,8,4,0,0,13,13,17
jp_nagar,8,4,0,0,11,10,11
electronic_city,8,4,0,0,10,13,12
hebbal,8,4,0,0,9,12,10
koramangala,9,4,0,0,18,18,23
indiranagar,9,4,0,0,15,17,20
whitefield,9,4,0,0,12,13,14
marathahalli,9,4,0,0,14,18,15
hsr_layout,9,4,0,0,13,15,15
jp_nagar,9,4,0,0,11,10,11
electronic_city,9,4,0,0,10,11,11
hebbal,9,4,0,0,9,10,14
koramangala,10,4,0,0,18,14,12
indiranagar,10,4,0,0,15,12,9
whitefield,10,4,0,0,12,11,9
marathahalli,10,4,0,0,14,10,9
hsr_layout,10,4,0,0,13,11,9
jp_nagar,10,4,0,0,11,9,9
electronic_city,10,4,0,0,10,9,9
hebbal,10,4,0,0,9,7,7
koramangala,11,4,0,0,18,29,29
indiranagar,11,4,0,0,15,26,25
whitefield,11,4,0,0,12,15,18
marathahalli,11,4,0,0,14,26,24
hsr_layout,11,4,0,0,13,23,21
jp_nagar,11,4,0,0,11,19,15
electronic_city,11,4,0,0,10,13,18
hebbal,11,4,0,0,9,15,17
koramangala,12,4,0,0,18,24,29
indiranagar,12,4,0,0,15,19,26
whitefield,12,4,0,0,12,16,16
marathahalli,12,4,0,0,14,20,20
hsr_layout,12,4,0,0,13,22,20
jp_nagar,12,4,0,0,11,19,22
electronic_city,12,4,0,0,10,18,16
hebbal,12,4,0,0,9,11,10
koramangala,13,4,0,0,18,25,24
indiranagar,13,4,0,0,15,25,22
whitefield,13,4,0,0,12,17,16
marathahalli,13,4,0,0,14,26,23
hsr_layout,13,4,0,0,13,19,21
jp_nagar,13,4,0,0,11,19,18
electronic_city,13,4,0,0,10,17,15
hebbal,13,4,0,0,9,12,14
koramangala,14,4,0,0,18,14,16
indiranagar,14,4,0,0,15,14,10
whitefield,14,4,0,0,12,8,7
marathahalli,14,4,0,0,14,12,11
hsr_layout,14,4,0,0,13,9,12
jp_nagar,14,4,0,0,11,9,10
electronic_city,14,4,0,0,10,6,8
hebbal,14,4,0,0,9,6,7
koramangala,15,4,0,0,18,16,16
indiranagar,15,4,0,0,15,13,12
whitefield,15,4,0,0,12,8,11
marathahalli,15,4,0,0,14,10,11
hsr_layout,15,4,0,0,13,9,11
jp_nagar,15,4,0,0,11,7,9
electronic_city,15,4,0,0,10,9,10
hebbal,15,4,0,0,9,6,7
koramangala,16,4,0,0,18,14,12
indiranagar,16,4,0,0,15,12,12
whitefield,16,4,0,0,12,10,9
marathahalli,16,4,0,0,14,10,9
hsr_layout,16,4,0,0,13,8,11
jp_nagar,16,4,0,0,11,7,7
electronic_city,16,4,0,0,10,9,7
hebbal,16,4,0,0,9,8,9
koramangala,17,4,0,0,18,14,13
indiranagar,17,4,0,0,15,14,11
whitefield,17,4,0,0,12,10,7
marathahalli,17,4,0,0,14,9,12
hsr_layout,17,4,0,0,13,10,11
jp_nagar,17,4,0,0,11,10,12
electronic_city,17,4,0,0,10,6,7
hebbal,17,4,0,0,9,6,8
koramangala,18,4,0,0,18,17,13
indiranagar,18,4,0,0,15,11,15
whitefield,18,4,0,0,12,11,9
marathahalli,18,4,0,0,14,12,9
hsr_layout,18,4,0,0,13,10,9
jp_nagar,18,4,0,0,11,10,8
electronic_city,18,4,0,0,10,9,7
hebbal,18,4,0,0,9,7,8
koramangala,19,4,0,0,18,39,34
indiranagar,19,4,0,0,15,24,23
whitefield,19,4,0,0,12,19,22
marathahalli,19,4,0,0,14,24,22
hsr_layout,19,4,0,0,13,27,27
jp_nagar,19,4,0,0,11,21,19
electronic_city,19,4,0,0,10,16,20
hebbal,19,4,0,0,9,19,18
koramangala,20,4,0,0,18,34,31
indiranagar,20,4,0,0,15,30,24
whitefield,20,4,0,0,12,19,20
marathahalli,20,4,0,0,14,23,26
hsr_layout,20,4,0,0,13,22,23
jp_nagar,20,4,0,0,11,24,15
electronic_city,20,4,0,0,10,20,16
hebbal,20,4,0,0,9,18,17
koramangala,21,4,0,0,18,28,28
indiranagar,21,4,0,0,15,26,28
whitefield,21,4,0,0,12,22,25
marathahalli,21,4,0,0,14,28,24
hsr_layout,21,4,0,0,13,20,25
jp_nagar,21,4,0,0,11,19,22
electronic_city,21,4,0,0,10,16,16
hebbal,21,4,0,0,9,14,17
koramangala,22,4,0,0,18,15,16
indiranagar,22,4,0,0,15,12,9
whitefield,22,4,0,0,12,9,7
marathahalli,22,4,0,0,14,9,8
hsr_layout,22,4,0,0,13,11,10
jp_nagar,22,4,0,0,11,7,8
electronic_city,22,4,0,0,10,8,5
hebbal,22,4,0,0,9,7,6
koramangala,23,4,0,0,18,14,12
indiranagar,23,4,0,0,15,12,12
whitefield,23,4,0,0,12,8,8
marathahalli,23,4,0,0,14,9,11
hsr_layout,23,4,0,0,13,10,9
jp_nagar,23,4,0,0,11,8,9
electronic_city,23,4,0,0,10,7,8
hebbal,23,4,0,0,9,7,6
koramangala,0,5,1,0,18,5,4
indiranagar,0,5,1,0,15,3,5
whitefield,0,5,1,0,12,3,3
marathahalli,0,5,1,0,14,2,4
hsr_layout,0,5,1,0,13,2,2
jp_nagar,0,5,1,0,11,3,4
electronic_city,0,5,1,0,10,3,0
hebbal,0,5,1,0,9,2,4
koramangala,1,5,1,0,18,5,4
indiranagar,1,5,1,0,15,4,0
whitefield,1,5,1,0,12,3,3
marathahalli,1,5,1,0,14,4,2
hsr_layout,1,5,1,0,13,3,4
jp_nagar,1,5,1,0,11,3,1
electronic_city,1,5,1,0,10,2,1
hebbal,1,5,1,0,9,2,0
koramangala,2,5,1,0,18,4,3
indiranagar,2,5,1,0,15,3,0
whitefield,2,5,1,0,12,2,0
marathahalli,2,5,1,0,14,3,4
hsr_layout,2,5,1,0,13,3,4
jp_nagar,2,5,1,0,11,2,2
electronic_city,2,5,1,0,10,2,0
hebbal,2,5,1,0,9,2,1
koramangala,3,5,1,0,18,5,3
indiranagar,3,5,1,0,15,4,2
whitefield,3,5,1,0,12,2,4
marathahalli,3,5,1,0,14,3,4
hsr_layout,3,5,1,0,13,3,2
jp_nagar,3,5,1,0,11,2,3
electronic_city,3,5,1,0,10,2,2
hebbal,3,5,1,0,9,2,0
koramangala,4,5,1,0,18,3,3
indiranagar,4,5,1,0,15,3,2
whitefield,4,5,1,0,12,3,0
marathahalli,4,5,1,0,14,3,2
hsr_layout,4,5,1,0,13,3,5
jp_nagar,4,5,1,0,11,2,2
electronic_city,4,5,1,0,10,2,1
hebbal,4,5,1,0,9,1,2
koramangala,5,5,1,0,18,5,7
indiranagar,5,5,1,0,15,4,4
whitefield,5,5,1,0,12,3,3
marathahalli,5,5,1,0,14,4,2
hsr_layout,5,5,1,0,13,3,4
jp_nagar,5,5,1,0,11,2,2
electronic_city,5,5,1,0,10,2,3
hebbal,5,5,1,0,9,2,2
koramangala,6,5,1,0,18,17,20
indiranagar,6,5,1,0,15,17,16
whitefield,6,5,1,0,12,12,15
marathahalli,6,5,1,0,14,14,12
hsr_layout,6,5,1,0,13,12,15
jp_nagar,6,5,1,0,11,12,10
electronic_city,6,5,1,0,10,11,11
hebbal,6,5,1,0,9,10,8
koramangala,7,5,1,0,18,25,28
indiranagar,7,5,1,0,15,24,25
whitefield,7,5,1,0,12,16,19
marathahalli,7,5,1,0,14,23,22
hsr_layout,7,5,1,0,13,20,22
jp_nagar,7,5,1,0,11,16,18
electronic_city,7,5,1,0,10,12,16
hebbal,7,5,1,0,9,16,15
koramangala,8,5,1,0,18,33,29
indiranagar,8,5,1,0,15,20,24
whitefield,8,5,1,0,12,16,21
marathahalli,8,5,1,0,14,22,23
hsr_layout,8,5,1,0,13,19,20
jp_nagar,8,5,1,0,11,16,13
electronic_city,8,5,1,0,10,15,14
hebbal,8,5,1,0,9,11,13
koramangala,9,5,1,0,18,27,30
indiranagar,9,5,1,0,15,27,22
whitefield,9,5,1,0,12,18,18
marathahalli,9,5,1,0,14,19,21
hsr_layout,9,5,1,0,13,18,20
jp_nagar,9,5,1,0,11,17,13
electronic_city,9,5,1,0,10,13,14
hebbal,9,5,1,0,9,13,16
koramangala,10,5,1,0,18,18,21
indiranagar,10,5,1,0,15,16,13
whitefield,10,5,1,0,12,14,15
marathahalli,10,5,1,0,14,15,13
hsr_layout,10,5,1,0,13,11,13
jp_nagar,10,5,1,0,11,9,13
electronic_city,10,5,1,0,10,10,11
hebbal,10,5,1,0,9,9,6
koramangala,11,5,1,0,18,30,34
indiranagar,11,5,1,0,15,35,37
whitefield,11,5,1,0,12,26,25
marathahalli,11,5,1,0,14,28,32
hsr_layout,11,5,1,0,13,24,28
jp_nagar,11,5,1,0,11,18,22
electronic_city,11,5,1,0,10,19,20
hebbal,11,5,1,0,9,19,17
koramangala,12,5,1,0,18,37,36
indiranagar,12,5,1,0,15,25,32
whitefield,12,5,1,0,12,20,25
marathahalli,12,5,1,0,14,26,32
hsr_layout,12,5,1,0,13,21,30
jp_nagar,12,5,1,0,11,24,19
electronic_city,12,5,1,0,10,24,19
hebbal,12,5,1,0,9,15,13
koramangala,13,5,1,0,18,32,36
indiranagar,13,5,1,0,15,35,27
whitefield,13,5,1,0,12,23,22
marathahalli,13,5,1,0,14,28,30
hsr_layout,13,5,1,0,13,32,23
jp_nagar,13,5,1,0,11,24,25
electronic_city,13,5,1,0,10,22,22
hebbal,13,5,1,0,9,20,16
koramangala,14,5,1,0,18,17,19
indiranagar,14,5,1,0,15,12,11
whitefield,14,5,1,0,12,10,13
marathahalli,14,5,1,0,14,14,14
hsr_layout,14,5,1,0,13,13,11
jp_nagar,14,5,1,0,11,9,10
electronic_city,14,5,1,0,10,8,11
hebbal,14,5,1,0,9,10,11
koramangala,15,5,1,0,18,18,15
indiranagar,15,5,1,0,15,12,16
whitefield,15,5,1,0,12,14,11
marathahalli,15,5,1,0,14,11,19
hsr_layout,15,5,1,0,13,12,15
jp_nagar,15,5,1,0,11,11,12
electronic_city,15,5,1,0,10,11,11
hebbal,15,5,1,0,9,7,8
koramangala,16,5,1,0,18,16,19
indiranagar,16,5,1,0,15,14,16
whitefield,16,5,1,0,12,11,12
marathahalli,16,5,1,0,14,12,15
hsr_layout,16,5,1,0,13,14,14
jp_nagar,16,5,1,0,11,13,9
electronic_city,16,5,1,0,10,10,12
hebbal,16,5,1,0,9,8,9
koramangala,17,5,1,0,18,22,18
indiranagar,17,5,1,0,15,17,10
whitefield,17,5,1,0,12,11,15
marathahalli,17,5,1,0,14,14,13
hsr_layout,17,5,1,0,13,15,14
jp_nagar,17,5,1,0,11,12,6
electronic_city,17,5,1,0,10,8,13
hebbal,17,5,1,0,9,10,8
koramangala,18,5,1,0,18,15,17
indiranagar,18,5,1,0,15,16,14
whitefield,18,5,1,0,12,13,11
marathahalli,18,5,1,0,14,12,10
hsr_layout,18,5,1,0,13,12,11
jp_nagar,18,5,1,0,11,10,12
electronic_city,18,5,1,0,10,9,9
hebbal,18,5,1,0,9,9,9
koramangala,19,5,1,0,18,36,43
indiranagar,19,5,1,0,15,31,38
whitefield,19,5,1,0,12,27,28
marathahalli,19,5,1,0,14,31,33
hsr_layout,19,5,1,0,13,26,38
jp_nagar,19,5,1,0,11,31,30
electronic_city,19,5,1,0,10,25,22
hebbal,19,5,1,0,9,21,20
koramangala,20,5,1,0,18,40,45
indiranagar,20,5,1,0,15,30,37
whitefield,20,5,1,0,12,28,29
marathahalli,20,5,1,0,14,28,30
hsr_layout,20,5,1,0,13,28,35
jp_nagar,20,5,1,0,11,28,22
electronic_city,20,5,1,0,10,20,23
hebbal,20,5,1,0,9,26,19
koramangala,21,5,1,0,18,46,47
indiranagar,21,5,1,0,15,34,35
whitefield,21,5,1,0,12,33,32
marathahalli,21,5,1,0,14,41,30
hsr_layout,21,5,1,0,13,29,38
jp_nagar,21,5,1,0,11,23,25
electronic_city,21,5,1,0,10,29,27
hebbal,21,5,1,0,9,20,24
koramangala,22,5,1,0,18,18,20
indiranagar,22,5,1,0,15,13,13
whitefield,22,5,1,0,12,14,12
marathahalli,22,5,1,0,14,12,15
hsr_layout,22,5,1,0,13,14,12
jp_nagar,22,5,1,0,11,12,13
electronic_city,22,5,1,0,10,12,9
hebbal,22,5,1,0,9,10,9
koramangala,23,5,1,0,18,17,18
indiranagar,23,5,1,0,15,17,16
whitefield,23,5,1,0,12,12,10
marathahalli,23,5,1,0,14,15,10
hsr_layout,23,5,1,0,13,14,16
jp_nagar,23,5,1,0,11,12,7
electronic_city,23,5,1,0,10,12,8
hebbal,23,5,1,0,9,8,5
koramangala,0,6,1,0,18,5,3
indiranagar,0,6,1,0,15,4,1
whitefield,0,6,1,0,12,3,5
marathahalli,0,6,1,0,14,3,4
hsr_layout,0,6,1,0,13,3,1
jp_nagar,0,6,1,0,11,2,5
electronic_city,0,6,1,0,10,2,3
hebbal,0,6,1,0,9,2,1
koramangala,1,6,1,0,18,5,1
indiranagar,1,6,1,0,15,3,6
whitefield,1,6,1,0,12,2,0
marathahalli,1,6,1,0,14,3,0
hsr_layout,1,6,1,0,13,3,4
jp_nagar,1,6,1,0,11,2,6
electronic_city,1,6,1,0,10,2,4
hebbal,1,6,1,0,9,2,2
koramangala,2,6,1,0,18,3,4
indiranagar,2,6,1,0,15,4,4
whitefield,2,6,1,0,12,3,3
marathahalli,2,6,1,0,14,3,3
hsr_layout,2,6,1,0,13,2,3
jp_nagar,2,6,1,0,11,2,1
electronic_city,2,6,1,0,10,2,0
hebbal,2,6,1,0,9,2,1
koramangala,3,6,1,0,18,3,2
indiranagar,3,6,1,0,15,4,3
whitefield,3,6,1,0,12,2,1
marathahalli,3,6,1,0,14,3,1
hsr_layout,3,6,1,0,13,2,3
jp_nagar,3,6,1,0,11,3,4
electronic_city,3,6,1,0,10,2,3
hebbal,3,6,1,0,9,2,0
koramangala,4,6,1,0,18,3,2
indiranagar,4,6,1,0,15,3,5
whitefield,4,6,1,0,12,2,1
marathahalli,4,6,1,0,14,3,2
hsr_layout,4,6,1,0,13,3,2
jp_nagar,4,6,1,0,11,2,1
electronic_city,4,6,1,0,10,2,2
hebbal,4,6,1,0,9,2,0
koramangala,5,6,1,0,18,5,3
indiranagar,5,6,1,0,15,4,4
whitefield,5,6,1,0,12,3,0
marathahalli,5,6,1,0,14,3,4
hsr_layout,5,6,1,0,13,3,2
jp_nagar,5,6,1,0,11,3,2
electronic_city,5,6,1,0,10,2,2
hebbal,5,6,1,0,9,1,4
koramangala,6,6,1,0,18,17,16
indiranagar,6,6,1,0,15,16,14
whitefield,6,6,1,0,12,12,11
marathahalli,6,6,1,0,14,13,13
hsr_layout,6,6,1,0,13,14,14
jp_nagar,6,6,1,0,11,12,13
electronic_city,6,6,1,0,10,10,8
hebbal,6,6,1,0,9,8,7
koramangala,7,6,1,0,18,27,21
indiranagar,7,6,1,0,15,22,21
whitefield,7,6,1,0,12,15,18
marathahalli,7,6,1,0,14,25,19
hsr_layout,7,6,1,0,13,20,19
jp_nagar,7,6,1,0,11,16,19
electronic_city,7,6,1,0,10,15,12
hebbal,7,6,1,0,9,11,16
koramangala,8,6,1,0,18,25,24
indiranagar,8,6,1,0,15,23,21
whitefield,8,6,1,0,12,18,18
marathahalli,8,6,1,0,14,24,25
hsr_layout,8,6,1,0,13,17,15
jp_nagar,8,6,1,0,11,19,18
electronic_city,8,6,1,0,10,14,17
hebbal,8,6,1,0,9,11,14
koramangala,9,6,1,0,18,28,31
indiranagar,9,6,1,0,15,19,24
whitefield,9,6,1,0,12,20,17
marathahalli,9,6,1,0,14,26,20
hsr_layout,9,6,1,0,13,19,23
jp_nagar,9,6,1,0,11,16,22
electronic_city,9,6,1,0,10,17,13
hebbal,9,6,1,0,9,15,11
koramangala,10,6,1,0,18,17,18
indiranagar,10,6,1,0,15,16,17
whitefield,10,6,1,0,12,10,9
marathahalli,10,6,1,0,14,12,14
hsr_layout,10,6,1,0,13,12,14
jp_nagar,10,6,1,0,11,11,9
electronic_city,10,6,1,0,10,11,9
hebbal,10,6,1,0,9,8,12
koramangala,11,6,1,0,18,44,38
indiranagar,11,6,1,0,15,26,34
whitefield,11,6,1,0,12,27,27
marathahalli,11,6,1,0,14,34,30
hsr_layout,11,6,1,0,13,23,29
jp_nagar,11,6,1,0,11,20,22
electronic_city,11,6,1,0,10,23,22
hebbal,11,6,1,0,9,20,16
koramangala,12,6,1,0,18,38,34
indiranagar,12,6,1,0,15,30,27
whitefield,12,6,1,0,12,26,27
marathahalli,12,6,1,0,14,24,30
hsr_layout,12,6,1,0,13,24,27
jp_nagar,12,6,1,0,11,21,25
electronic_city,12,6,1,0,10,19,18
hebbal,12,6,1,0,9,20,18
koramangala,13,6,1,0,18,40,38
indiranagar,13,6,1,0,15,33,29
whitefield,13,6,1,0,12,20,23
marathahalli,13,6,1,0,14,25,27
hsr_layout,13,6,1,0,13,23,25
jp_nagar,13,6,1,0,11,25,21
electronic_city,13,6,1,0,10,21,21
hebbal,13,6,1,0,9,18,15
koramangala,14,6,1,0,18,20,16
indiranagar,14,6,1,0,15,13,13
whitefield,14,6,1,0,12,12,10
marathahalli,14,6,1,0,14,16,12
hsr_layout,14,6,1,0,13,10,13
jp_nagar,14,6,1,0,11,10,13
electronic_city,14,6,1,0,10,8,11
hebbal,14,6,1,0,9,8,10
koramangala,15,6,1,0,18,17,17
indiranagar,15,6,1,0,15,14,14
whitefield,15,6,1,0,12,14,12
marathahalli,15,6,1,0,14,13,13
hsr_layout,15,6,1,0,13,14,15
jp_nagar,15,6,1,0,11,12,12
electronic_city,15,6,1,0,10,8,10
hebbal,15,6,1,0,9,7,7
koramangala,16,6,1,0,18,20,15
indiranagar,16,6,1,0,15,16,16
whitefield,16,6,1,0,12,14,13
marathahalli,16,6,1,0,14,12,13
hsr_layout,16,6,1,0,13,12,12
jp_nagar,16,6,1,0,11,9,8
electronic_city,16,6,1,0,10,11,6
hebbal,16,6,1,0,9,10,10
koramangala,17,6,1,0,18,15,19
indiranagar,17,6,1,0,15,13,11
whitefield,17,6,1,0,12,10,13
marathahalli,17,6,1,0,14,14,18
hsr_layout,17,6,1,0,13,14,11
jp_nagar,17,6,1,0,11,11,13
electronic_city,17,6,1,0,10,11,9
hebbal,17,6,1,0,9,7,9
koramangala,18,6,1,0,18,19,19
indiranagar,18,6,1,0,15,18,13
whitefield,18,6,1,0,12,10,11
marathahalli,18,6,1,0,14,12,14
hsr_layout,18,6,1,0,13,14,11
jp_nagar,18,6,1,0,11,12,13
electronic_city,18,6,1,0,10,11,9
hebbal,18,6,1,0,9,8,7
koramangala,19,6,1,0,18,44,47
indiranagar,19,6,1,0,15,34,30
whitefield,19,6,1,0,12,34,33
marathahalli,19,6,1,0,14,34,29
hsr_layout,19,6,1,0,13,32,34
jp_nagar,19,6,1,0,11,27,31
electronic_city,19,6,1,0,10,29,26
hebbal,19,6,1,0,9,18,25
koramangala,20,6,1,0,18,45,44
indiranagar,20,6,1,0,15,39,39
whitefield,20,6,1,0,12,35,32
marathahalli,20,6,1,0,14,27,28
hsr_layout,20,6,1,0,13,29,25
jp_nagar,20,6,1,0,11,22,28
electronic_city,20,6,1,0,10,24,24
hebbal,20,6,1,0,9,22,20
koramangala,21,6,1,0,18,48,38
indiranagar,21,6,1,0,15,37,38
whitefield,21,6,1,0,12,27,26
marathahalli,21,6,1,0,14,34,31
hsr_layout,21,6,1,0,13,36,32
jp_nagar,21,6,1,0,11,25,25
electronic_city,21,6,1,0,10,28,24
hebbal,21,6,1,0,9,18,22
koramangala,22,6,1,0,18,20,18
indiranagar,22,6,1,0,15,12,13
whitefield,22,6,1,0,12,12,14
marathahalli,22,6,1,0,14,15,14
hsr_layout,22,6,1,0,13,14,13
jp_nagar,22,6,1,0,11,9,14
electronic_city,22,6,1,0,10,11,9
hebbal,22,6,1,0,9,11,8
koramangala,23,6,1,0,18,20,18
indiranagar,23,6,1,0,15,13,12
whitefield,23,6,1,0,12,13,10
marathahalli,23,6,1,0,14,16,15
hsr_layout,23,6,1,0,13,10,14
jp_nagar,23,6,1,0,11,10,9
electronic_city,23,6,1,0,10,11,10
hebbal,23,6,1,0,9,7,10
koramangala,0,0,0,0,18,3,4
indiranagar,0,0,0,0,15,2,0
whitefield,0,0,0,0,12,2,0
marathahalli,0,0,0,0,14,3,3
hsr_layout,0,0,0,0,13,2,0
jp_nagar,0,0,0,0,11,2,1
electronic_city,0,0,0,0,10,1,0
hebbal,0,0,0,0,9,1,0
koramangala,1,0,0,0,18,4,3
indiranagar,1,0,0,0,15,3,4
whitefield,1,0,0,0,12,2,1
marathahalli,1,0,0,0,14,2,0
hsr_layout,1,0,0,0,13,2,1
jp_nagar,1,0,0,0,11,2,2
electronic_city,1,0,0,0,10,2,0
hebbal,1,0,0,0,9,2,2
koramangala,2,0,0,0,18,4,2
indiranagar,2,0,0,0,15,2,2
whitefield,2,0,0,0,12,2,2
marathahalli,2,0,0,0,14,2,0
hsr_layout,2,0,0,0,13,2,3
jp_nagar,2,0,0,0,11,2,1
electronic_city,2,0,0,0,10,1,1
hebbal,2,0,0,0,9,1,0
koramangala,3,0,0,0,18,3,3
indiranagar,3,0,0,0,15,3,0
whitefield,3,0,0,0,12,1,1
marathahalli,3,0,0,0,14,2,4
hsr_layout,3,0,0,0,13,2,0
jp_nagar,3,0,0,0,11,2,0
electronic_city,3,0,0,0,10,2,4
hebbal,3,0,0,0,9,1,0
koramangala,4,0,0,0,18,3,1
indiranagar,4,0,0,0,15,2,3
whitefield,4,0,0,0,12,2,1
marathahalli,4,0,0,0,14,2,5
hsr_layout,4,0,0,0,13,3,3
jp_nagar,4,0,0,0,11,2,1
electronic_city,4,0,0,0,10,2,4
hebbal,4,0,0,0,9,1,0
koramangala,5,0,0,0,18,4,4
indiranagar,5,0,0,0,15,3,2
whitefield,5,0,0,0,12,2,3
marathahalli,5,0,0,0,14,2,4
hsr_layout,5,0,0,0,13,2,2
jp_nagar,5,0,0,0,11,2,0
electronic_city,5,0,0,0,10,1,1
hebbal,5,0,0,0,9,1,0
koramangala,6,0,0,0,18,14,15
indiranagar,6,0,0,0,15,10,11
whitefield,6,0,0,0,12,9,8
marathahalli,6,0,0,0,14,13,10
hsr_layout,6,0,0,0,13,9,6
jp_nagar,6,0,0,0,11,7,5
electronic_city,6,0,0,0,10,8,9
hebbal,6,0,0,0,9,7,5
